uid,mass_avg_log1p,mass_var_log1p,light_element_fraction,heavy_element_fraction,en_atom_mean,en_atom_std,en_diff_mean_filled,en_diff_max_filled,en_diff_var_filled,en_diff_missing_flag,is_ionic_like_clean,gap_pbe_log1p,gap_pbe_near_zero_flag,alpha_el_mean_log1p,alpha_el_inplane_mean_log1p,alpha_el_out_of_plane_log1p,alpha_el_anisotropy_log1p,alpha_el_anisotropy_ratio,alpha_el_ratio_z_xy,alpha_el_xy_anisotropy_ratio,has_inversion_symmetry,is_janus_like_clean,is_janus_like_missing_flag,pointgroup__neg1,pointgroup__neg3,pointgroup__neg3m,pointgroup__neg4,pointgroup__neg42m,pointgroup__neg6m2,pointgroup__n_1,pointgroup__n_2,pointgroup__n_2_over_m,pointgroup__n_222,pointgroup__n_3,pointgroup__n_32,pointgroup__n_3m,pointgroup__n_4_over_mmm,pointgroup__n_422,pointgroup__n_6mm,pointgroup__m,pointgroup__mm2,pointgroup__mmm,layergroup__c2_over_m11,layergroup__c211,layergroup__c222,layergroup__cm11,layergroup__cm2e,layergroup__cm2m,layergroup__cmm2,layergroup__cmme,layergroup__cmmm,layergroup__pneg1,layergroup__pneg3,layergroup__pneg31m,layergroup__pneg3m1,layergroup__pneg4,layergroup__pneg42_1m,layergroup__pneg42m,layergroup__pneg4m2,layergroup__pneg62m,layergroup__pneg6m2,layergroup__p1,layergroup__p112,layergroup__p112_over_a,layergroup__p112_over_m,layergroup__p11a,layergroup__p11m,layergroup__p2_over_b11,layergroup__p2_over_m11,layergroup__p211,layergroup__p2_1_over_b11,layergroup__p2_1_over_m11,layergroup__p2_111,layergroup__p2_122,layergroup__p2_12_12,layergroup__p3,layergroup__p312,layergroup__p31m,layergroup__p3m1,layergroup__p4_over_mbm,layergroup__p4_over_mmm,layergroup__p4_over_nbm,layergroup__p4_over_nmm,layergroup__p42_12,layergroup__p6mm,layergroup__pb11,layergroup__pb2_1a,layergroup__pb2_1m,layergroup__pb2n,layergroup__pbma,layergroup__pm11,layergroup__pm2_1b,layergroup__pm2_1n,layergroup__pm2a,layergroup__pm2m,layergroup__pmam,layergroup__pman,layergroup__pmm2,layergroup__pmma,layergroup__pmmm,layergroup__pmmn
2CrMoSe4-1,4.360611458,5.12126563,0,0.166666667,2.336666667,0.334448136,0.593333333,0.89,0.046022222,0,0,0.598094761,0,1.968386764,2.29445024,0.494324566,2.227894749,1.344398394,0.071688742,0.014109566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2CrMoTe4-1,4.707043629,6.685954693,0,0.833333333,2.036666667,0.169869231,0.333333333,0.5,0.037955556,0,0,0.442312766,0,2.194799469,2.536450978,0.509885673,2.482400946,1.374992923,0.057165027,0.008312079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2CrWS4-1,4.121948921,8.035182569,0.666666667,0.166666667,2.39,0.336204303,0.613333333,0.92,0.085422222,0,0,0.663244038,0,1.793483749,2.104573492,0.484804238,2.025682662,1.313536695,0.086603476,0.022808386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2CrWSe4-1,4.532097575,7.488098748,0,0.166666667,2.37,0.32501282,0.593333333,0.89,0.087355556,0,0,0.564530229,0,1.93278505,2.255846893,0.494348403,2.186608243,1.337845115,0.074845112,0.017128529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2CrWTe4-1,4.831290635,7.293290696,0,0.833333333,2.07,0.206478409,0.466666667,0.7,0.032622222,0,0,0.403381695,0,2.175067488,2.51549402,0.508562023,2.460431174,1.372569846,0.058288456,0.002898842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2FeSeO4-1,3.530333016,6.450273715,0.666666667,0,3.023333333,0.624837757,1.073333333,1.61,0.148822222,0,0,0.336220314,0,0.892853553,1.09189601,0.312199807,1.003383297,1.197911455,0.185072089,0.359929758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2GeHfS4-1,4.162418493,7.964706282,0.666666667,0.166666667,2.271666667,0.481816586,0.853333333,1.28,0.094288889,0,0,0.792805535,0,1.298463133,1.558588946,0.396601461,1.455071561,1.23318587,0.12973051,0.109822941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2GeHfSe4-1,4.559133228,7.256440297,0,0.166666667,2.251666667,0.469056381,0.833333333,1.25,0.091622222,0,0,0.728320529,0,1.530201841,1.818163679,0.429348606,1.732929997,1.286837496,0.103914895,0.123695938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2GeZrS4-1,3.905649404,6.367183825,0.666666667,0.166666667,2.276666667,0.471757942,0.833333333,1.25,0.088822222,0,0,0.736390581,0,1.341515012,1.607282616,0.402815676,1.50898974,1.246855632,0.12434241,0.130458835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2GeZrSe4-1,4.393909915,3.457992454,0,0.166666667,2.256666667,0.458935968,0.813333333,1.22,0.085955556,0,0,0.692650365,0,1.567847749,1.859801382,0.434389773,1.781055659,1.300240009,0.100327244,0.160220418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2HfSiTe4-1,4.791615174,7.609611279,0.166666667,0.833333333,1.933333333,0.292498813,0.533333333,0.8,0.062222222,0,0,0.476896378,0,1.878136198,2.198599477,0.469466111,2.139354793,1.35238176,0.074776784,0.158080282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2HfTiSe4-1,4.514955502,7.4282726,0,0.166666667,2.173333333,0.537173674,0.833333333,1.25,0.185622222,0,0,0.49820943,0,1.609572552,1.917027414,0.336896682,1.856591113,1.350241801,0.069059505,0.027430857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2HfTiTe4-1,4.81860947,7.2923928,0,0.833333333,1.873333333,0.327956637,0.533333333,0.8,0.052622222,0,0,0.036068541,1,2.180130897,2.529043911,0.378007345,2.492193911,1.412910733,0.03980187,0.035348068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2HfZrS4-1,4.209541541,8.000981328,0.666666667,0.333333333,2.158333333,0.596389601,0.853333333,1.28,0.339088889,0,0,0.755710391,0,1.250490353,1.516406846,0.310797368,1.43326192,1.281011925,0.1025114,0.026443675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2HfZrSe4-1,4.591067881,7.19268407,0,0.333333333,2.138333333,0.582248992,0.833333333,1.25,0.322822222,0,0,0.610518307,0,1.461756258,1.752485018,0.338430422,1.680214392,1.317841796,0.084451842,0.016469947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2HfZrTe4-1,4.875342351,6.472834612,0,1,1.838333333,0.370153872,0.533333333,0.8,0.126822222,0,0,0.153353393,0,2.005577042,2.343203284,0.379841643,2.297979941,1.392461087,0.049078643,0.020522068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2IrNiS4-1,4.161881189,8.138918621,0.666666667,0.166666667,2.405,0.261262958,0.446666667,0.67,0.026288889,0,0,0.466026888,0,1.859638312,2.191592676,0.311396674,2.150752645,1.400247693,0.045956696,0.048005913,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MoWO4-1,4.06556207,8.307923143,0.666666667,0.333333333,3.046666667,0.559245524,0.853333333,1.28,0.220088889,0,0,0.733571309,0,1.279801882,1.562516306,0.220066632,1.509561419,1.357798411,0.065280324,0.00791105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2MoWS4-1,4.234178966,8.079868016,0.666666667,0.333333333,2.473333333,0.161520553,0.28,0.42,0.009866667,0,0,0.929032015,0,1.622345586,1.93305863,0.31746425,1.877478696,1.362130697,0.063215103,0.003407553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2MoWSe4-1,4.607956301,7.292712012,0,0.333333333,2.453333333,0.148398862,0.26,0.39,0.008466667,0,0,0.819795865,0,1.752875629,2.073280839,0.344859836,2.020117737,1.370566593,0.05924327,0.007074358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2MoWTe4-1,4.888078382,6.519609837,0,1,2.153333333,0.094985379,0.173333333,0.26,0.007022222,0,0,0.621410335,0,1.981404294,2.317059964,0.383328836,2.269930873,1.387948388,0.05107922,0.0050105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2MoZnO4-1,3.652068502,6.915864178,0.666666667,0.166666667,2.928333333,0.738431145,1.193333333,1.79,0.276822222,0,1,1.364863464,0,0.862897754,1.058998751,0.294973326,0.939880883,1.138434632,0.18215754,0.149898896,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PSbO4-1,3.614200806,7.311675802,0.833333333,0.166666667,3,0.623565019,0.926666667,1.39,0.312688889,0,0,1.681588517,0,0.577603879,0.706312335,0.256410564,0.574246323,0.992360418,0.284736415,0.281832573,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2SiZrSe4-1,4.297722952,6.030993529,0.166666667,0.166666667,2.238333333,0.470475528,0.813333333,1.22,0.083755556,0,0,0.698928071,0,1.515677008,1.801413262,0.432496444,1.722390715,1.294269567,0.106974743,0.195900757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2SiZrTe4-1,4.662981442,7.214592868,0.166666667,0.833333333,1.938333333,0.28168639,0.513333333,0.77,0.055755556,0,0,0.453497067,0,1.917978475,2.241492149,0.474266393,2.192207296,1.369847762,0.072179034,0.214238668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2TiZrTe4-1,4.693625104,6.809716294,0,0.833333333,1.878333333,0.319291751,0.513333333,0.77,0.053355556,0,0,0.110841346,0,2.221287323,2.572347644,0.381517402,2.536285065,1.415303982,0.038399853,0.011510223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2WZnO4-1,3.97410852,8.240598386,0.666666667,0.166666667,2.961666667,0.706833707,1.193333333,1.79,0.200822222,0,1,1.474703152,0,0.810823294,0.994883304,0.293013474,0.867761854,1.105472397,0.199753055,0.149036808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1InLiI4O12-1,3.842253642,7.784551323,0.722222222,0.277777778,3.037777778,0.68022509,1.376666667,2.46,0.380188889,0,1,1.331828513,0,1.020078509,1.225473985,0.41123344,1.09790377,1.126571057,0.211439742,0.300702762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1InNaI4O12-1,3.8611951,7.761193906,0.722222222,0.277777778,3.035,0.688672233,1.401666667,2.51,0.394313889,0,1,1.337627397,0,0.894099786,1.075690659,0.386191569,1.000636618,1.19021024,0.243976349,0.542838395,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BNaH4O4-1,2.414376884,4.168892666,1,0,2.553,0.808876381,1.281666667,2.51,0.468713889,0,1,1.737206079,0,0.325081266,0.377597761,0.210971595,0.202690339,0.584920435,0.511964985,0.047513134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PVO5-1,3.1834618,5.053778236,0.857142857,0,3.002857143,0.707202018,1.206666667,1.81,0.261355556,0,1,0.942480246,0,0.614884713,0.776510923,0.182806191,0.679706338,1.145806992,0.170871546,0.003265573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AgAuF6-1,3.97693958,8.25191005,0.75,0.25,3.54375,0.77084268,1.366666667,2.05,0.348288889,0,1,0.165966804,0,3.15075722,3.539147993,0.170665656,3.611994635,1.612251787,0.005565421,0.480010595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AuSnF6-1,4.00201909,8.293610958,0.75,0.25,3.5475,0.763016219,1.346666667,2.02,0.349955556,0,1,0.447448726,0,0.402107687,0.499490746,0.173241461,0.377739159,0.92728888,0.291956314,0.027193142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AuTlI6-1,4.985958306,6.932396669,0,1,2.515,0.340551024,0.693333333,1.04,0.166755556,0,0,0.483785472,0,1.1769254,1.423897938,0.355290278,1.441353989,1.437550314,0.1352861,0.631606732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1CoZrBr6-1,4.378239786,4.256113499,0,0.125,2.62125,0.602628358,1.086666667,1.63,0.194422222,0,0,0.327616435,0,0.946650836,1.158463612,0.308308189,1.039596767,1.15916424,0.165269769,0.065142102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1CuMnCl6-1,3.747101191,4.71641828,0.75,0,2.80125,0.627503735,1.073333333,1.61,0.282022222,0,0,0.435533476,0,0.933273108,1.150700397,0.268227141,1.048323266,1.200960197,0.142401091,0.010394407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeHfBr6-1,4.502249746,7.091300114,0,0.125,2.61125,0.61841405,1.106666667,1.66,0.213088889,0,0,0.661754749,0,0.986846366,1.207941099,0.30388078,1.09576823,1.183459994,0.151329335,0.0004099289315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeHfF6-1,3.796396081,7.918663865,0.75,0.125,3.37625,1.054086542,1.786666667,2.68,0.836422222,0,1,0.797994398,0,0.395874872,0.485846154,0.187267994,0.350391885,0.863986202,0.329231016,0.008336901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeHfH6-1,3.435530368,8.15221394,0.75,0.125,2.04125,0.305222767,0.6,0.9,0.049266667,0,0,1.00819338,0,0.891139998,1.108573424,0.226064363,1.021146734,1.235390295,0.124951852,0.0006056510053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeHfI6-1,4.83204178,6.86575816,0,0.875,2.38625,0.492314369,0.906666667,1.36,0.117755556,0,0,0.577211081,0,1.234807,1.493914143,0.33943283,1.398803048,1.251314861,0.116992712,0.00142632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeZrBr6-1,4.373384713,4.464027927,0,0.125,2.615,0.610491605,1.086666667,1.63,0.213755556,0,0,0.626461757,0,1.103997585,1.346117522,0.310159071,1.246764122,1.229574212,0.127931328,0.013738733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeZrCl6-1,3.828013482,5.861313339,0.75,0.125,2.765,0.695485442,1.22,1.83,0.300866667,0,1,0.717030075,0,0.902553725,1.110506407,0.282080958,0.996967749,1.166560327,0.160070137,0.006834022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeZrH6-1,3.002689267,6.971196709,0.75,0.125,2.045,0.296141858,0.58,0.87,0.044866667,0,0,0.959376259,0,0.989828934,1.225576682,0.231161612,1.146155585,1.269285327,0.108083473,0.002795845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FeZrI6-1,4.741086701,6.418701687,0,0.875,2.39,0.484071276,0.886666667,1.33,0.116422222,0,0,0.507405341,0,1.357936229,1.634408892,0.344744053,1.550719242,1.2862373,0.09975424,0.005997682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1GaPdBr6-1,4.418188287,4.581641787,0,0.125,2.72125,0.424865788,0.766666667,1.15,0.096288889,0,0,0.303696223,0,1.086158961,1.326475444,0.302423644,1.228540607,1.230972085,0.127589408,0.037069506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HfMnI6-1,4.831137746,6.881947639,0,0.875,2.35125,0.538410566,0.906666667,1.36,0.226022222,0,0,0.858283717,0,0.948568918,1.155838758,0.331217228,1.023898544,1.127695201,0.180394482,0.001676859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HfNiBr6-1,4.506187897,7.072076696,0,0.125,2.62125,0.606226804,1.106666667,1.66,0.185355556,0,0,0.85662606,0,0.82584355,1.013836363,0.292005687,0.882549219,1.10379056,0.193098418,0.003451574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
